step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
1720,12798.218590407403,19683.011946078226,0.6758,22.1146,0.047939,0.8895
1725,12810.58901197433,19747.01194607823,0.5553,22.1035,0.056495,0.9531
1730,12822.480874533767,19853.67861274489,0.7262,22.0047,0.046936,0.8921
1735,12834.443455617758,19880.34527941155,0.6554,22.0119,0.050363,0.8991
1740,12846.504081894482,19907.01194607821,0.5363,22.0455,0.049197,0.9089
1745,12858.735031721688,19949.67861274488,0.5399,22.0617,0.046447,0.9237
1750,12871.456722271494,19997.678612744883,0.711,22.0524,0.051512,0.9826
1755,12885.049914328287,20035.01194607821,0.5877,22.0858,0.044679,1.0445
1760,12895.760760069164,20115.01194607821,0.4705,22.028,0.054124,0.6862
1765,12904.624012125978,20152.34527941154,0.5261,22.0277,0.045883,0.7642
1770,12916.310625033724,20195.011946078208,0.5786,22.0448,0.052733,0.8358
1775,12925.467236502402,20237.678612744876,0.4594,22.0418,0.053775,0.6263
1780,12933.99042689013,20264.345279411536,0.3479,22.0763,0.051328,0.6506
1785,12943.12010133897,20317.678612744876,0.4664,22.0755,0.051372,0.7215
1790,12953.106147885002,20371.011946078215,0.4596,22.0654,0.048237,0.7523
1795,12962.003654363976,20445.678612744883,0.3455,22.027,0.053751,0.5363
1800,12967.986997543321,20493.67861274488,0.3491,22.0084,0.052994,0.5036
1805,12976.83223755174,20541.678612744876,0.4633,22.0269,0.052148,0.6932
1810,12984.062710224884,20616.345279411544,0.3483,21.9708,0.048554,0.4531
1815,12990.007377463946,20669.678612744883,0.2383,21.961,0.049822,0.455
1820,12996.253307943867,20723.011946078223,0.3552,21.9519,0.050736,0.4776
1825,13002.784832989233,20755.01194607822,0.3518,21.9694,0.046462,0.4966
