step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
430,39.002168499317364,2497.4903897725653,0.0,21.216,0.049716,0.0
435,39.269954904932376,2530.823723105898,0.0648,21.2374,0.054998,0.0648
440,39.833314676804875,2580.823723105898,0.0,21.201,0.055109,0.0
445,39.91187030261494,2607.7520692796725,0.0236,21.217,0.051565,0.0236
450,40.23809817789969,2632.7520692796725,0.0106,21.2427,0.05029,0.0106
455,40.4152765756338,2657.7520692796725,0.0,21.2471,0.055284,0.0
460,40.530893127991675,2716.085402613005,0.0,21.1825,0.053104,0.0
465,40.530893127991675,2730.360747668921,0.0,21.1986,0.053208,0.0
470,40.530893127991675,2756.3718709503773,0.0,21.1979,0.052897,0.0
475,40.530893127991675,2785.339158234375,0.0,21.1982,0.046764,0.0
480,40.530893127991675,2809.9531290252335,0.0,21.1987,0.049575,0.0
485,40.530893127991675,2836.8330241116328,0.0,21.2029,0.045418,0.0
490,40.530893127991675,2861.8330241116328,0.0,21.2036,0.058799,0.0
495,40.530893127991675,2890.8143829361197,0.0,21.2035,0.054814,0.0
500,40.530893127991675,2916.6689987787104,0.0,21.2037,0.046105,0.0
505,40.530893127991675,2943.859067224165,0.0,21.2047,0.055854,0.0
510,40.530893127991675,2969.5513913487994,0.0,21.2071,0.048619,0.0
515,40.530893127991675,2998.1273325666775,0.0,21.208,0.04753,0.0
520,40.530893127991675,3025.8733509164535,0.0,21.2061,0.046707,0.0
525,40.530893127991675,3049.2303527822946,0.0,21.2108,0.04917,0.0
530,40.530893127991675,3073.408853715215,0.0,21.2152,0.047994,0.0
535,40.530893127991675,3118.408853715215,0.0,21.1817,0.048379,0.0
540,40.530893127991675,3148.408853715215,0.0,21.1596,0.055204,0.0
545,40.530893127991675,3158.6329012801652,0.0,21.1705,0.047708,0.0
550,40.530893127991675,3191.4230656051986,0.0,21.1457,0.046754,0.0
555,40.530893127991675,3214.1511071919367,0.0,21.1205,0.052409,0.0
560,40.530893127991675,3238.5146413154066,0.0,21.0918,0.053132,0.0
565,40.530893127991675,3240.1597409274327,0.0,21.1303,0.050946,0.0
570,40.530893127991675,3269.7005202461573,0.0,21.1128,0.049537,0.0
575,40.530893127991675,3284.3038625327235,0.0,21.1073,0.047928,0.0
580,40.530893127991675,3304.710308757832,0.0,21.1017,0.050517,0.0
585,40.530893127991675,3315.7237078721473,0.0,21.1096,0.047863,0.0
590,40.530893127991675,3342.5379010060137,0.0,21.0955,0.047677,0.0
595,40.530893127991675,3352.7304690005176,0.0,21.1063,0.043687,0.0
600,40.530893127991675,3374.847067005271,0.0,21.0942,0.050546,0.0
605,40.530893127991675,3403.0270963335774,0.0,21.064,0.051369,0.0
610,40.530893127991675,3416.083691101632,0.0,21.0614,0.048665,0.0
615,40.530893127991675,3436.8890512895623,0.0,21.0667,0.046152,0.0
620,40.530893127991675,3456.4386007998855,0.0,21.0518,0.047524,0.0
625,40.530893127991675,3473.2464423260535,0.0,21.055,0.049283,0.0
630,40.530893127991675,3492.7333224606637,0.0,21.0475,0.053552,0.0
635,40.530893127991675,3510.932870615838,0.0,21.0426,0.048729,0.0
640,40.530893127991675,3523.754318137468,0.0,21.0494,0.053647,0.0
645,40.530893127991675,3541.8986661377153,0.0,21.0573,0.049991,0.0
650,40.530893127991675,3560.930020296805,0.0,21.0426,0.04848,0.0
655,40.530893127991675,3579.3194135434137,0.0,21.047,0.041346,0.0
660,40.530893127991675,3605.9153205934203,0.0,21.0181,0.044211,0.0
665,40.530893127991675,3621.634417222868,0.0,21.0262,0.045755,0.0
670,40.530893127991675,3646.324513598738,0.0,20.9978,0.04924,0.0
675,40.530893127991675,3656.256796707508,0.0,21.0174,0.051737,0.0
680,40.530893127991675,3676.6688835969026,0.0,21.0171,0.049893,0.0
685,40.530893127991675,3696.897704658759,0.0,21.0007,0.052702,0.0
690,40.530893127991675,3706.415560178118,0.0,21.023,0.050682,0.0
695,40.530893127991675,3726.0790492646843,0.0,21.0215,0.04973,0.0
700,40.530893127991675,3741.909398850882,0.0,21.0148,0.054125,0.0
705,40.530893127991675,3763.850917800305,0.0,21.0128,0.043315,0.0
710,40.530893127991675,3775.8990038337797,0.0,21.0135,0.045815,0.0
715,40.530893127991675,3801.0673886956215,0.0,21.005,0.049231,0.0
720,40.530893127991675,3807.252102449247,0.0,21.0231,0.052247,0.0
725,40.530893127991675,3825.3877464184648,0.0,21.0287,0.051874,0.0
730,40.530893127991675,3847.670440244867,0.0,21.0092,0.05004,0.0
735,40.530893127991675,3866.278768387046,0.0,21.0087,0.046605,0.0
740,40.530893127991675,3885.0459100046037,0.0,20.9949,0.046328,0.0
745,40.530893127991675,3900.205116704742,0.0,21.0056,0.057142,0.0
750,40.530893127991675,3914.1216683463,0.0,21.0075,0.048094,0.0
755,40.530893127991675,3935.8483432065186,0.0,21.0054,0.05215,0.0
760,40.530893127991675,3947.4079469992257,0.0,21.008,0.048627,0.0
765,40.530893127991675,3971.4128801101215,0.0,21.0001,0.041626,0.0
770,40.530893127991675,3980.237620402099,0.0,21.0106,0.045551,0.0
775,40.530893127991675,4006.8357984486493,0.0,20.9991,0.047475,0.0
780,40.530893127991675,4019.157834203299,0.0,20.9994,0.049165,0.0
785,40.530893127991675,4044.351362339025,0.0,20.9904,0.055291,0.0
790,40.530893127991675,4052.7972690655574,0.0,20.9994,0.050367,0.0
795,40.530893127991675,4076.3511027773925,0.0,20.9961,0.051912,0.0
800,40.530893127991675,4089.6640048617796,0.0,20.9933,0.043372,0.0
805,40.530893127991675,4110.595061408898,0.0,20.9951,0.052808,0.0
810,40.530893127991675,4119.948045717456,0.0,21.0039,0.043273,0.0
815,40.530893127991675,4143.165710300128,0.0,20.9994,0.052442,0.0
820,40.530893127991675,4153.750530603494,0.0,21.0045,0.049614,0.0
825,40.530893127991675,4174.710184382944,0.0,21.0071,0.053417,0.0
830,40.530893127991675,4191.138614505626,0.0,20.9979,0.05171,0.0
835,40.530893127991675,4206.103741701958,0.0,21.0086,0.052947,0.0
840,40.530893127991675,4221.124624968541,0.0,21.0069,0.050072,0.0
845,40.530893127991675,4238.15581459203,0.0,21.0188,0.056681,0.0
850,40.530893127991675,4260.472911105728,0.0,20.9964,0.05112,0.0
855,40.530893127991675,4276.357735266772,0.0,21.0077,0.046077,0.0
860,40.530893127991675,4299.111401438953,0.0,20.9858,0.049224,0.0
865,40.530893127991675,4314.243010105012,0.0,20.9888,0.050743,0.0
870,40.530893127991675,4329.598718134328,0.0,20.9939,0.054922,0.0
875,40.530893127991675,4346.73501983941,0.0,20.9962,0.050521,0.0
880,40.530893127991675,4362.223383693141,0.0,20.9943,0.047666,0.0
885,40.530893127991675,4381.61427098913,0.0,20.9971,0.044348,0.0
890,40.530893127991675,4396.073273169701,0.0,20.9927,0.052273,0.0
895,40.530893127991675,4417.27476493298,0.0,20.9954,0.045625,0.0
900,40.530893127991675,4433.595592130408,0.0,20.9864,0.046073,0.0
905,40.530893127991675,4452.977964394821,0.0,20.9909,0.045129,0.0
910,40.530893127991675,4466.76414901147,0.0,20.9876,0.049146,0.0
915,40.530893127991675,4485.658552896179,0.0,20.995,0.050435,0.0
920,40.530893127991675,4502.4115546608145,0.0,20.9858,0.043967,0.0
925,40.530893127991675,4516.190419839033,0.0,20.9959,0.045068,0.0
930,40.530893127991675,4540.8168137919965,0.0,20.9838,0.047747,0.0
935,40.530893127991675,4552.9035851986955,0.0,20.9863,0.05431,0.0
940,40.530893127991675,4580.021803172108,0.0,20.9742,0.056282,0.0
945,40.530893127991675,4599.9371669316,0.0,20.9587,0.045439,0.0
950,40.530893127991675,4612.953611063422,0.0,20.968,0.05392,0.0
955,40.530893127991675,4629.37736727352,0.0,20.9717,0.052301,0.0
960,40.530893127991675,4645.439631004268,0.0,20.9703,0.049095,0.0
965,40.530893127991675,4664.563234931729,0.0,20.971,0.052055,0.0
970,40.530893127991675,4679.507197215901,0.0,20.9686,0.045892,0.0
975,40.530893127991675,4702.4906666930465,0.0,20.9651,0.045716,0.0
980,40.530893127991675,4722.999268571556,0.0,20.9483,0.044904,0.0
985,40.530893127991675,4731.248057696105,0.0,20.9652,0.047243,0.0
990,40.530893127991675,4757.249992334017,0.0,20.9561,0.040134,0.0
995,40.530893127991675,4772.516131108641,0.0,20.9503,0.045319,0.0
1000,40.530893127991675,4789.933869882938,0.0,20.9589,0.05467,0.0
1005,40.530893127991675,4803.687665814364,0.0,20.9563,0.047517,0.0
1010,40.530893127991675,4822.631756061996,0.0,20.9629,0.04306,0.0
1015,40.530893127991675,4838.939935485017,0.0,20.9561,0.051625,0.0
1020,40.530893127991675,4853.502274554914,0.0,20.9663,0.046691,0.0
1025,40.530893127991675,4867.988367476227,0.0,20.9691,0.042593,0.0
1030,40.530893127991675,4895.69305648262,0.0,20.9537,0.048465,0.0
1035,40.530893127991675,4906.650756824754,0.0,20.9573,0.056645,0.0
1040,40.530893127991675,4925.448444970011,0.0,20.9636,0.042939,0.0
1045,40.530893127991675,4939.992341970163,0.0,20.9597,0.047302,0.0
1050,40.530893127991675,4956.503547636293,0.0,20.9693,0.046485,0.0
1055,40.530893127991675,4973.234789928821,0.0,20.9641,0.049124,0.0
1060,40.530893127991675,4991.551110132584,0.0,20.9649,0.063574,0.0
1065,40.530893127991675,5008.7465077339075,0.0,20.9601,0.052922,0.0
1070,40.530893127991675,5019.499357248377,0.0,20.9735,0.050128,0.0
1075,40.530893127991675,5046.41434118858,0.0,20.9609,0.053344,0.0
1080,40.530893127991675,5068.706472704404,0.0,20.9396,0.04987,0.0
1085,40.530893127991675,5082.810748497676,0.0,20.9482,0.048814,0.0
1090,40.530893127991675,5098.10142162418,0.0,20.9456,0.042402,0.0
1095,40.530893127991675,5107.936893509608,0.0,20.9593,0.04833,0.0
1100,40.530893127991675,5131.133410390756,0.0,20.9529,0.053402,0.0
1105,40.530893127991675,5148.342618098238,0.0,20.9396,0.047514,0.0
1110,40.530893127991675,5159.947341919642,0.0,20.9512,0.044299,0.0
1115,40.530893127991675,5187.451474803634,0.0,20.9326,0.055208,0.0
1120,40.530893127991675,5202.796050882898,0.0,20.9231,0.048372,0.0
1125,40.530893127991675,5213.840873380733,0.0,20.9402,0.044941,0.0
1130,40.530893127991675,5227.0042619526075,0.0,20.9456,0.054966,0.0
1135,40.530893127991675,5238.127130377869,0.0,20.9564,0.051072,0.0
1140,40.530893127991675,5254.359817610752,0.0,20.9598,0.051443,0.0
1145,40.530893127991675,5269.86492991471,0.0,20.9576,0.05715,0.0
1150,40.530893127991675,5278.851783229866,0.0,20.9715,0.051458,0.0
1155,40.530893127991675,5300.829912571367,0.0,20.9697,0.047717,0.0
1160,40.530893127991675,5322.425825789156,0.0,20.9461,0.043163,0.0
1165,40.530893127991675,5332.548804984695,0.0,20.9634,0.051108,0.0
1170,40.530893127991675,5348.793349961469,0.0,20.9637,0.0541,0.0
1175,40.530893127991675,5366.034077847829,0.0,20.9591,0.052754,0.0
1180,40.530893127991675,5385.605746522913,0.0,20.953,0.051207,0.0
1185,40.530893127991675,5404.701192735845,0.0,20.9406,0.046104,0.0
1190,40.530893127991675,5418.852985042954,0.0,20.9456,0.052599,0.0
1195,40.530893127991675,5435.177086263147,0.0,20.9437,0.046053,0.0
1200,40.530893127991675,5453.342057522452,0.0,20.9402,0.045624,0.0
1205,40.530893127991675,5468.514590764088,0.0,20.9383,0.046315,0.0
1210,40.530893127991675,5477.318838777706,0.0,20.9537,0.053563,0.0
1215,40.530893127991675,5499.587036328606,0.0,20.952,0.058602,0.0
1220,40.530893127991675,5514.856667725071,0.0,20.9433,0.047157,0.0
1225,40.530893127991675,5531.921636146788,0.0,20.944,0.049156,0.0
1230,40.530893127991675,5546.437725056614,0.0,20.9416,0.059984,0.0
1235,40.530893127991675,5570.572982152622,0.0,20.931,0.039742,0.0
1240,40.530893127991675,5586.037621375568,0.0,20.9243,0.057565,0.0
1245,40.530893127991675,5598.7362285001045,0.0,20.9317,0.052012,0.0
1250,40.530893127991675,5614.03833716995,0.0,20.9356,0.053384,0.0
1255,40.530893127991675,5624.183732105005,0.0,20.9451,0.06341,0.0
1260,40.530893127991675,5646.150626206912,0.0,20.9438,0.052252,0.0
1265,40.530893127991675,5663.3253326653485,0.0,20.9301,0.04859,0.0
1270,40.530893127991675,5674.133540683322,0.0,20.9444,0.051709,0.0
1275,40.530893127991675,5691.371524322437,0.0,20.9457,0.05108,0.0
1280,40.530893127991675,5706.232120696122,0.0,20.9406,0.053091,0.0
1285,40.530893127991675,5721.875820935308,0.0,20.9488,0.052576,0.0
1290,40.530893127991675,5736.769839796778,0.0,20.9467,0.052552,0.0
1295,40.530893127991675,5750.978521825812,0.0,20.9501,0.044605,0.0
1300,40.530893127991675,5779.388327899131,0.0,20.929,0.051085,0.0
1305,40.530893127991675,5793.323526871708,0.0,20.9232,0.047229,0.0
1310,40.530893127991675,5808.653296617114,0.0,20.9358,0.048913,0.0
1315,40.530893127991675,5831.46633133283,0.0,20.9107,0.050213,0.0
1320,40.530893127991675,5842.0144664158415,0.0,20.924,0.05366,0.0
1325,40.530893127991675,5860.782792608886,0.0,20.9237,0.056318,0.0
1330,40.530893127991675,5877.10120179296,0.0,20.9155,0.056135,0.0
1335,40.530893127991675,5888.6246969659815,0.0,20.9261,0.046097,0.0
1340,40.530893127991675,5915.596538318511,0.0,20.9081,0.042428,0.0
1345,40.530893127991675,5926.197623074697,0.0,20.909,0.047639,0.0
1350,40.530893127991675,5946.936669010917,0.0,20.9075,0.051106,0.0
1355,40.530893127991675,5958.2523745528315,0.0,20.9107,0.052221,0.0
1360,40.530893127991675,5980.384692405285,0.0,20.9032,0.049071,0.0
1365,40.530893127991675,5993.082882653657,0.0,20.9007,0.0546,0.0
1370,40.530893127991675,6002.396109286548,0.0,20.9204,0.043688,0.0
1375,40.530893127991675,6030.987870746164,0.0,20.8981,0.053865,0.0
1380,40.530893127991675,6035.0160044099375,0.0,20.9148,0.046949,0.0
1385,40.530893127991675,6060.5817932763575,0.0,20.9051,0.050862,0.0
1390,40.530893127991675,6076.44047751254,0.0,20.8942,0.047141,0.0
1395,40.530893127991675,6089.770044304003,0.0,20.906,0.059989,0.0
1400,40.530893127991675,6102.447165532745,0.0,20.9094,0.052788,0.0
1405,40.530893127991675,6113.592716227424,0.0,20.9226,0.048834,0.0
1410,40.530893127991675,6138.168621207006,0.0,20.9117,0.051991,0.0
1415,40.530893127991675,6157.266927536282,0.0,20.8949,0.047335,0.0
1420,40.530893127991675,6171.779464424729,0.0,20.902,0.048959,0.0
1425,40.530893127991675,6189.595610911902,0.0,20.8911,0.043119,0.0
1430,40.530893127991675,6197.980626348274,0.0,20.9177,0.057905,0.0
1435,40.530893127991675,6214.659054538143,0.0,20.9097,0.054065,0.0
1440,40.530893127991675,6228.200517857594,0.0,20.919,0.045606,0.0
1445,40.530893127991675,6253.484349485171,0.0,20.9025,0.05226,0.0
1450,40.530893127991675,6274.9405474275945,0.0,20.8791,0.043825,0.0
1455,40.530893127991675,6289.557510282095,0.0,20.8895,0.048393,0.0
1460,40.530893127991675,6310.133086640666,0.0,20.8695,0.04752,0.0
1465,40.530893127991675,6313.876471963416,0.0,20.899,0.041596,0.0
1470,40.530893127991675,6339.167644897921,0.0,20.8789,0.047116,0.0
1475,40.530893127991675,6346.530890574399,0.0,20.8989,0.047118,0.0
1480,40.530893127991675,6368.548225753328,0.0,20.8964,0.049117,0.0
1485,40.530893127991675,6386.46485671072,0.0,20.8816,0.050101,0.0
1490,40.530893127991675,6398.654253408401,0.0,20.8924,0.05716,0.0
1495,40.530893127991675,6413.583574499571,0.0,20.8954,0.045595,0.0
1500,40.530893127991675,6427.267667310684,0.0,20.8998,0.046225,0.0
1505,40.530893127991675,6446.381652056785,0.0,20.9007,0.051432,0.0
1510,40.530893127991675,6470.187335446214,0.0,20.8696,0.046948,0.0
1515,40.530893127991675,6477.615004687079,0.0,20.8946,0.040967,0.0
1520,40.530893127991675,6495.679208385569,0.0,20.8958,0.044767,0.0
1525,40.530893127991675,6506.0226142241445,0.0,20.8999,0.050847,0.0
1530,40.530893127991675,6527.734044217911,0.0,20.8987,0.047563,0.0
1535,40.530893127991675,6550.168512124064,0.0,20.8741,0.051246,0.0
1540,40.530893127991675,6558.911303754998,0.0,20.891,0.047239,0.0
1545,40.530893127991675,6576.323126959863,0.0,20.8948,0.055635,0.0
1550,40.530893127991675,6585.791601407855,0.0,20.9022,0.047826,0.0
1555,40.530893127991675,6609.472247146194,0.0,20.8832,0.060126,0.0
1560,40.530893127991675,6619.023072310214,0.0,20.9098,0.047746,0.0
1565,40.530893127991675,6638.884278672163,0.0,20.8913,0.043051,0.0
1570,40.530893127991675,6651.741674603069,0.0,20.9051,0.052066,0.0
1575,40.530893127991675,6668.231602503889,0.0,20.8974,0.055848,0.0
1580,40.530893127991675,6680.61576036222,0.0,20.9105,0.050827,0.0
1585,40.530893127991675,6696.890720260151,0.0,20.9074,0.053315,0.0
1590,40.530893127991675,6717.4253066072715,0.0,20.9046,0.047862,0.0
1595,40.530893127991675,6739.982553596448,0.0,20.8797,0.053869,0.0
1600,40.530893127991675,6753.256685242164,0.0,20.895,0.054627,0.0
1605,40.530893127991675,6773.694034509055,0.0,20.8733,0.053648,0.0
1610,40.530893127991675,6785.742176037249,0.0,20.892,0.048911,0.0
1615,40.530893127991675,6804.878005999657,0.0,20.8797,0.051608,0.0
1620,40.530893127991675,6820.069652523693,0.0,20.8824,0.064544,0.0
1625,40.530893127991675,6844.621551756062,0.0,20.8703,0.051786,0.0
1630,40.530893127991675,6856.13651337436,0.0,20.8738,0.057092,0.0
1635,40.530893127991675,6867.249198827623,0.0,20.8905,0.047207,0.0
1640,40.530893127991675,6892.872263185451,0.0,20.8796,0.047588,0.0
1645,40.530893127991675,6901.193112077488,0.0,20.8916,0.051719,0.0
1650,40.530893127991675,6913.648978208963,0.0,20.9081,0.058773,0.0
1655,40.530893127991675,6930.018999490958,0.0,20.904,0.047507,0.0
1660,40.530893127991675,6941.482686471167,0.0,20.9302,0.043968,0.0
1665,40.530893127991675,6973.107168030123,0.0,20.898,0.052478,0.0
1670,40.530893127991675,6980.938494216429,0.0,20.9089,0.048967,0.0
1675,40.530893127991675,7003.536501237012,0.0,20.903,0.045289,0.0
1680,40.530893127991675,7008.7064336039375,0.0,20.9235,0.050768,0.0
1685,40.530893127991675,7039.16597250351,0.0,20.9048,0.049723,0.0
1690,40.530893127991675,7046.036019719267,0.0,20.9181,0.049375,0.0
1695,40.530893127991675,7070.8881804313,0.0,20.8988,0.043815,0.0
1700,40.530893127991675,7078.572234992994,0.0,20.9268,0.04533,0.0
1705,40.530893127991675,7095.777763380025,0.0,20.9315,0.049888,0.0
1710,40.530893127991675,7115.436743249746,0.0,20.9186,0.044572,0.0
1715,40.530893127991675,7127.388962857499,0.0,20.9417,0.049049,0.0
1720,40.530893127991675,7154.468590931641,0.0,20.9111,0.044183,0.0
1725,40.530893127991675,7165.420749503845,0.0,20.9237,0.05892,0.0
1730,40.530893127991675,7193.8032159426975,0.0,20.9065,0.045816,0.0
1735,40.530893127991675,7200.515248631968,0.0,20.9213,0.048726,0.0
1740,40.530893127991675,7221.061293462358,0.0,20.9221,0.056156,0.0
1745,40.530893127991675,7234.888605649566,0.0,20.9229,0.05122,0.0
1750,40.530893127991675,7250.613437680072,0.0,20.9329,0.044281,0.0
1755,40.530893127991675,7266.604519165369,0.0,20.9317,0.054797,0.0
1760,40.530893127991675,7280.5668987233485,0.0,20.9414,0.051844,0.0
1765,40.530893127991675,7297.309373154765,0.0,20.9431,0.045582,0.0
1770,40.530893127991675,7310.921302937401,0.0,20.9474,0.050258,0.0
1775,40.530893127991675,7332.623413813326,0.0,20.9473,0.052834,0.0
1780,40.530893127991675,7342.934435615788,0.0,20.9526,0.048133,0.0
1785,40.530893127991675,7366.070082490526,0.0,20.9486,0.044221,0.0
1790,40.530893127991675,7380.417480986807,0.0,20.9446,0.053217,0.0
1795,40.530893127991675,7401.722163478429,0.0,20.9482,0.042283,0.0
1800,40.530893127991675,7424.284995811836,0.0,20.9279,0.060044,0.0
1805,40.530893127991675,7439.6489317325595,0.0,20.9297,0.046501,0.0
1810,40.530893127991675,7456.930222341807,0.0,20.9325,0.054137,0.0
1815,40.530893127991675,7470.532694607253,0.0,20.9377,0.041634,0.0
1820,40.530893127991675,7489.260768595366,0.0,20.9366,0.046809,0.0
1825,40.530893127991675,7506.157563561542,0.0,20.9288,0.061783,0.0
1830,40.530893127991675,7521.398315923425,0.0,20.9465,0.053104,0.0
1835,40.530893127991675,7538.855212503923,0.0,20.9358,0.05128,0.0
1840,40.530893127991675,7561.3639698135075,0.0,20.9336,0.053923,0.0
1845,40.530893127991675,7584.904984443071,0.0,20.9104,0.047122,0.0
1850,40.530893127991675,7596.674658240395,0.0,20.9229,0.049219,0.0
1855,40.530893127991675,7612.071573418682,0.0,20.9304,0.055542,0.0
1860,40.530893127991675,7626.463945990189,0.0,20.9321,0.048151,0.0
1865,40.530893127991675,7640.348394476834,0.0,20.9506,0.047174,0.0
1870,40.530893127991675,7667.015988719849,0.0,20.9198,0.055482,0.0
1875,40.530893127991675,7678.281698205037,0.0,20.936,0.054849,0.0
1880,40.530893127991675,7694.152611940724,0.0,20.9391,0.042974,0.0
